id,StartUp,Country,Year,Raised,ESG,E,S,G,Cluster
500,Arena Space,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
501,Atlas Network,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
502,autorize,Slovenia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
503,Baltic.fund,Lithuania,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
504,betbox,Gibraltar,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
505,Beyond Seen Screen,Croatia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
506,BINKD,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
507,BitPlay,Ireland,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
508,Bridge Protocol,United States,0,25000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
509,Brixby,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
510,Bubbled,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
511,BurstIQ,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
513,Chozun,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
514,ClinTex,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
515,Co-DEX Exchange,Italy,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
516,CobitCoin,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
517,CODSET,"Korea, Rep.",2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
518,Colendi,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
519,Constellation,United States,0,33700000.0,0.004,0.0,0.002,0.002,"(2, 0)"
520,Cove Identity,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
521,Cpay,Spain,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
522,Desto,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
523,Diveco Logistics,Poland,0,0.0,0.004,0.0,0.0,0.004,"(4, 4)"
525,DREP,Singapore,0,20512132.0,0.0,0.0,0.0,0.0,"(0, 2)"
526,EdenChain,"Korea, Rep.",0,2259200.0,0.0,0.0,0.0,0.0,"(3, 1)"
527,Elige.re,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
528,Equibit Group,Switzerland,0,570000.0,0.0,0.0,0.0,0.0,"(3, 3)"
529,Escrowblock,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
530,Eso,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
531,EVA,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
532,FintechFans,Netherlands,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
533,Galleon Quest,St. Kitts and Nevis,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
535,Geeq,Canada,0,2620000.0,0.0,0.0,0.0,0.0,"(3, 0)"
536,Global Metrology Project,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
537,Gluon,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
538,Gooruf,"Hong Kong SAR, China",2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
539,Helix,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
540,HumanAI,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
541,Ink Labs Foundation,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
542,InterFinex,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
543,jNet1,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
544,LenusChain,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
545,Let It Play,Bulgaria,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
546,Librium,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
547,LucidExchange,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
548,MeFy,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
549,Mindfire,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
550,Moonlight,Singapore,0,2254365.0,0.008,0.0,0.006,0.002,"(3, 1)"
551,MyTrackNet,Greece,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
552,Nativecoin,Japan,2018,60000000.0,0.012,0.006,0.004,0.002,"(2, 0)"
553,Newcater,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
554,Olyseum,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
555,Pharmeum,United Kingdom,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
556,Pixel Charity,Kazakhstan,0,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
557,Project WITH,"Korea, Rep.",2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
558,Prosume Energy,Italy,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
559,Qatar,Afghanistan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
560,Quarteria,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
561,RAD Lending,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
562,REVOIL,Russian Federation,0,0.0,0.006,0.0,0.002,0.004,"(4, 4)"
563,Robotar,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
564,SEN,Vietnam,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
565,Senno,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
566,Smarts,Estonia,0,0.0,0.004,0.0,0.0,0.004,"(4, 4)"
567,SocialPolis,Greece,2018,0.0,0.008,0.002,0.006,0.0,"(4, 4)"
570,The Power,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
571,The Token Fund,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
572,Ulticoin,Serbia,0,360000.0,0.0,0.0,0.0,0.0,"(1, 2)"
573,Ultrain,China,0,0.0,0.008,0.0,0.004,0.004,"(4, 4)"
574,Ultrix,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
575,Unleashed Partners Group,United States,2020,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
576,Uulala,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
577,ValPromise,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
578,Verity,Gibraltar,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
579,Vivid,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
580,VoxelX,Turkey,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
581,World Family Coin,Italy,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
582,Xenio,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
584,Zonafide,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
585,AffiliateCoin,United Kingdom,2018,0.0,0.004,0.0,0.0,0.004,"(4, 4)"
586,Aimedis,Switzerland,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
587,Aixeus,Switzerland,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
588,ALZA,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
589,AntiqMall,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
590,BitStump,Australia,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
591,Block Sports,North Macedonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
592,Blocknubie,Ireland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
593,Bonum,Gibraltar,2018,750000.0,0.0,0.0,0.0,0.0,"(1, 1)"
594,BREM,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
595,Bright Network,United Kingdom,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
596,BWEX,"Hong Kong SAR, China",2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
597,Byte Global,India,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
599,ChanJinn,Ukraine,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
600,Crimzon,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
601,CrypticCoin,Marshall Islands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
603,DATA,Spain,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
604,Decracy,Gibraltar,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
605,Eclipse,Ireland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
606,EDEN,United States,0,24000000.0,0.006,0.0,0.006,0.0,"(0, 2)"
607,edumetrix,Estonia,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
608,Envilope,Spain,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
609,Enzym,France,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
610,Etheracoin,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
611,EVEN,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
612,Fortuna,Singapore,0,2000000.0,0.0,0.0,0.0,0.0,"(3, 1)"
613,GameMarketToken,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
614,GAWOONI,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
615,Go-Fund,Cyprus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
616,GUIDE,Japan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
617,HashBux,United Kingdom,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
618,Hedge Coin Capital,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
619,Hellenium,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
620,Herby,Netherlands,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
621,IDGO,Samoa,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
622,Joltee,Switzerland,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
623,Kadena,United States,0,14930000.0,0.0,0.0,0.0,0.0,"(0, 2)"
624,Kayocredits,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
625,ledgerium,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
626,Majato Project,United States,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
627,Manufactory,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
629,Martian Network,Netherlands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
631,Mom.life,Cyprus,0,0.0,0.021,0.0,0.019,0.002,"(4, 4)"
632,Mykrosystem,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
633,MyMazzu,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
634,MyShield,Israel,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
635,Nezly Semi-Private Presale,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
636,OEL Foundation,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
637,Ommer,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
638,Ongcoin,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
639,ONSTELLAR,Cayman Islands,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
640,OpenGift,British Virgin Islands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
641,Ozartrade,Argentina,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
642,PayDay,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
643,PexCash,"Egypt, Arab Rep.",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
644,Pocket<U+0441>on,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
645,Potentiam,United Kingdom,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
646,Procurean,Slovenia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
647,QRL,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
648,QuiGig,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
649,Radio,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
650,Recereum,Turkey,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
651,Reditus,Singapore,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
652,Relex,Turkey,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
653,Rpay,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
654,Sagittae,Netherlands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
656,Secure Swap,Chile,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
657,shokoCAST,South Africa,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
658,Skrumble Network,Canada,0,16472800.0,0.004,0.0,0.002,0.002,"(0, 2)"
660,TEE-coin,Singapore,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
661,Trendit,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
662,Trilliant,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
663,TuDoLink,Netherlands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
665,VanHealthing,Ukraine,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
666,VeryFile,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
667,VideoCoin,Cayman Islands,0,50000000.0,0.006,0.0,0.004,0.002,"(2, 0)"
668,VR Casino OKO,Czech Republic,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
669,Walleteum,Canada,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
670,World Tourism,India,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
671,Xeophin,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
672,YohoCube,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
673,Zillios,Spain,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
674,Afincoin,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
675,Age of Dragons,Cayman Islands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
676,Agora,France,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
677,All Of Art,Belize,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
678,Apollo18,United States,2018,200000.0,0.0,0.0,0.0,0.0,"(4, 0)"
679,Arbitao,United Kingdom,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
680,Automotive eXchange Token,United States,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
681,Binary,Malta,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
682,BitCheke,Chile,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
684,BitProperty,Switzerland,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
685,Boontech,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
686,Cannabium,Cayman Islands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
687,CFighters,Spain,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
688,CGS,Spain,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
689,Choon,United Kingdom,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
690,ClanPlay,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
691,Coinnec,Poland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
692,ContentBox,Singapore,2018,13495500.0,0.004,0.0,0.004,0.0,"(0, 2)"
693,Coolomat,Slovenia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
694,CryoGen,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
695,Dashing,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
696,Data Choice,United Kingdom,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
697,DAX,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
698,Decent.bet,Panama,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
699,Dermavir,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
700,DeskChain,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
701,Digithoth,Switzerland,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
702,Dipitto,Australia,2018,3750000.0,0.0,0.0,0.0,0.0,"(2, 1)"
703,Discoperi,Singapore,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
704,Dispatch Labs,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
705,EcoVerse,"Korea, Rep.",0,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
706,Eminer,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
707,Enrgzine,Belarus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
708,EPIKTOKEN,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
710,Ethersocial,"Korea, Rep.",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
711,Ethos,Belarus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
712,Facite,Kazakhstan,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
713,FanEspo,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
714,Feniks,Latvia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
715,Festy,Ireland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
716,Finamatrix,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
717,Forge,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
718,FreeCash,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
719,FuzeX,Switzerland,0,36240000.0,0.002,0.0,0.0,0.002,"(2, 0)"
720,Give,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
721,GLXCoin,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
722,GTCoin,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
723,Hade,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
724,HealPoint,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
725,Hirefreehands,"Hong Kong SAR, China",2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
726,Hub,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
727,Hyperion,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
728,IMMLA,Russian Federation,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
729,irisnet,Belarus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
730,IronBlock,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
731,Jeo Exchange,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
732,jobeum,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
733,Korbex,"Hong Kong SAR, China",2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
734,Laser,Cayman Islands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
735,Lokalize,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
736,Lotter,Belarus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
737,LucisDollar,Belize,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
738,MANX,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
739,Marketplace,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
740,MetaCert Protocol,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
741,Metronome,United States,0,12110500.0,0.0,0.0,0.0,0.0,"(0, 2)"
742,Monartis,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
743,MST COIN,Thailand,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
744,MustangChain,Netherlands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
745,MXC,France,0,24000000.0,0.004,0.0,0.002,0.002,"(0, 2)"
746,NWS.One,Romania,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
747,Oin Space,France,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
748,Ormeus,France,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
749,OVATO,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
750,PaidEx,United Kingdom,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
751,Parcero,Lithuania,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
752,ParkApp,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
753,Pchain,China,0,26674000.0,0.0,0.0,0.0,0.0,"(0, 2)"
754,Promether,British Virgin Islands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
755,Property2chain,South Africa,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
756,Qovar,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
757,Qryptonite,Netherlands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
758,Quanta,Singapore,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
759,quantreum,Malaysia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
760,Quidli,France,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
761,Quinads,Indonesia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
762,Ready Play Go,Philippines,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
763,Rebons,Turkey,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
764,Rentything,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
765,Residual Token,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
766,Robonomics Network,Switzerland,0,1590000.0,0.0,0.0,0.0,0.0,"(3, 1)"
768,Selfsell,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
769,Sheepcoin,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
770,Soom,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
771,Stealthcrypto,Gibraltar,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
772,STEGOS,Switzerland,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
773,Stitched,Spain,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
774,Tempo,France,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
775,TEROS,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
776,Tipbot v1,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
777,TokenStub,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
778,UVIDIFY,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
779,Vera Protocol,British Virgin Islands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
780,Verify,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
781,Vezet,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
783,Wanchain,Singapore,2017,35990000.0,0.006,0.0,0.006,0.0,"(2, 0)"
784,Weriz,Turkey,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
785,Yookye,Italy,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
786,ZelaaCoin,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
787,ABR,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
788,Armor Ceramics,Ukraine,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
789,Arweave,United Kingdom,0,8700000.0,0.0,0.0,0.0,0.0,"(0, 2)"
790,Atronocom,United Arab Emirates,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
791,AZBI,United Kingdom,2020,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
792,BHOM,France,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
793,Biteum,Cyprus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
794,Bitindia,India,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
795,Bitroom,"Hong Kong SAR, China",2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
796,BLAQ,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
797,Blocksale,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
798,Bloxia,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
799,Caviar,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
801,CoinCrowd,Italy,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
802,Cotton Coin,Spain,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
803,Crowdnext,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
804,Crypt-Oink on RAKUN Project,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
805,Cryptobike,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
806,CryptoFund,Switzerland,2017,89670.0,0.0,0.0,0.0,0.0,"(2, 2)"
807,DAD,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
808,Devolve Developer,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
809,DFINITY,United States,0,19000000.0,0.004,0.0,0.002,0.002,"(0, 2)"
811,DolphinBI,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
813,dutyof.care,Australia,0,0.0,0.002,0.0,0.002,0.0,"(4, 4)"
814,EcoGreenHouse,Russian Federation,0,0.0,0.04,0.02,0.02,0.0,"(4, 4)"
815,ehab,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
816,Engineer.ai,Cayman Islands,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
817,EOS Auction,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
818,Epiphany,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
819,Epsilon,United States,2021,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
820,EXOCHAIN,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
821,FARM,India,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
822,Fivebalance,Indonesia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
824,Freed,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
825,FreeMark,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
826,Fysical,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
827,G-Global,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
828,Gaming Stars,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
829,Genesis World,Russian Federation,2021,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
830,GeoManna,Belize,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
